"id","text_pt","sentiment"
"4279","Acabamento ruim Acabamento muito ruim! cheio de rebarbas e fios! mal costurado (algumas partes descosturando) e mal colado. Recomendo nao!.","neg"
"4280","Bom custo benefício. Temporário. É lindo Lindo. Alguns arranhões no espelho mas nada gritante. Eu mesma tirei linhas mal acabas. E ficou ótimo.","neg"
"4281","Acabamento couro e costura ruim. Acabamento couro sintético e costura ruim. O couro preto com linha branca péssimo.","neg"
"4282","Produto em mal estado!!! Mais c o pagamento OK! Na gostei pelo simples fato de ter notado desde o dia da montagem q o encosto da cadeira se encontra manchado em dois lugares uma mancha grande e outra menor!!!.  E pensar q qdo eu pago c o meu dinheiro trabalhado é somente o pagamento e ponto!.  Bem ao contrário do controle de qualidade que sabe da intenção da venda debilitada e não faz nada p impedir não é mesmo? por que será?.  A questão é que eu sei a resposta é vcs?!!!.","neg"
"4283","Muito Frágil! Cadeira é muito ruim.  Comprei a menos de 4 meses e quando encosta as coisas no encosto ele vai muito pra trás. É  horrível. Se tivesse a possibilidade devolveria.","neg"
"4284","Pelo preço deveria ser um pouco melhor. Braços e encosto muito baixos. Assento tbm não é dos melhores. Um pouco mais de 2 meses já acabou o assento e olha que meu peso é 80 kilos.","neg"
"4285","Muito ruim Não atende o que eu preciso devido ao encosto mto frágil e incomoda bastante as costas.","neg"
"4286","Não recomendo muito. Depois de 4 meses o encosto cedeu para trás e ficou desconfortável.","neg"
"4287","Muito ruim Não recomendo! cadeiras muito frágeis. Quebraram no primeiro dia de uso.","neg"
"4288","Frágil.  Não gostei. Não inclina e acento achei frágil.","neg"
"4289","Pessima cadeira . uma enganacao um roubo. fujam! Muito ruim. Pessima qualidade. Quebrou no primeiro dia.","neg"
"4290","Desconfortável  Achei um material fraco e é desconfortável.","neg"
"4291","Muito ruim Não funciona como descrito nas funcionalidades do site.","neg"
"4292","Muito ruim Achei ele com muitas falhas poderia ser mais preenchido.","neg"
"4293","Muito ruim Muito fraquinha e veio quebrada  lavanca que sobe mas como era um coisa grande achei melhor nao devolver pra eu nao estresar mais mas e bem fraquinha eu nao aconcelho niquem comprar essa cadeira.","neg"
"4294","Pessima! Pessoma! extremamente fragil. As rodas se desmontaram no 3 dia de uso e a pessoa que a usava e a usaria para trabalhar pesa 55 kg!.","neg"
"4295","Não recomendo a compra  A minha veio com o suporte de plástico quebrado. Tive que comprar outro. E fazer a devolução ia demorar. E achei a cadeira de baixa qualidade.","neg"
"4296","Muito ruim Cadeira frágil com encosto muito fraco! encosto entortou em apenas 1 dia de uso. Muito frágil e não recomendo!.","neg"
"4297","Fraca Muito fraca!!!!! no segundo dia ja quebrou a lavanca dela!!!!! o encosto parece de papel de tão fraco!!!!.","neg"
"4298","Nao recomendo Muito fraquinha. Nem parece da foto.  Estofado bem fininho.  Parece descartavel.  Nao recomendo.","neg"
"4299","Muito ruim Veio com várias avarias as rodas sótão muito fraca não recomendo.","neg"
"4300","Muito ruim Já quebrou a a ponta plástica da regulagem  de altura.","neg"
"4301","Ruim Vasinhos muito pequenos e qualidade bem inferior. Aparece a treliça preta das folhas no vaso. Não ficou bom esteticamente no meu banheiro.","neg"
"4302","Catenda e arrependida. Não vale a pena.  Parece até de brinquedo. Estou chateada e arrependida de ter feito uma compra inútil.","neg"
"4303","Nao compraria novamente Pensava que fossem vasos maiores. Muito pequenos e as plantas com pouco volume.","neg"
"4304","Muito ruim Muito pequeno para o valor sendo que é no mercado livre.","neg"
"4305","Produto veio todo lambusado nao vem lacrado  Produto veio do lambusado nao veio lacrado e nao te o mesmo cheiro do omo.","neg"
"4306","Muito ruim A costina não é blackout !!! não comprem pura engação. É um pano simples. A costina blackout é desenvolvida com u material bom parecido com pvc. Essa aqui é imitação e das ruim.","neg"
"4307","Muito ruim Não deveria se chamar cortina blackout pois não escurece quase nada. Como não possui o revestimento de plástico se torna uma cortina de pano como outra qualquer.","neg"
"4308","Cortina com defeito de costura!! Costura torta! Produto com defeito!!.  A cortina foi costurada torta. Ficou horrível!.  10cm de diferença entre os lados.  A costureira não mediu antes de costurar.  Péssimo acabamento.","neg"
"4309","Podia ser melhor A cortina é muito bonita. Mas as argolas saem com muita facilidade e o tamanho dela veio bem menor!.","neg"
"4310","Muito ruim Não corresponde ao dito!!!.  Não faz o islamento prometido na propaganda.  Do produto fiquei  muito arrependido com a compra.","neg"
"4311","Muito ruim São boas porém não corta a luz blekaut e muito pouco mais são lindas eu gostei.","neg"
"4312","Qualidade média! Produto com qualidade média e não bate com a medida da descrição do produto. Não indico.","neg"
"4313","Insatisfeito com a qualidade do produto Estou usando o produto e ja queimou a resistencia que diz q dura muito. Estou completamenre insatisfeito.","neg"
"4314","Devolucao Bom dia nao funcionou tenho que devolver.","neg"
"4315","Ruim Pouco confortável! fica baixando o assento!.","neg"
"4316","Bom pelo valor  Mesmo eu mandado foto da cor que eu queria para preencher o que eu ja tinha e nao veio a mesma cor! pelo valor a qualidade dos buchinhos nao e tao boa.","neg"
"4317","Ruim Comprei pra emendar com o outro pedaço q comprei deles e a cor veio diferente!!!.","neg"
"4318","Muito ruim Não vi direito e achei que viesse mas.","neg"
"4319","Não gostei muito frágil  Achei a torneira muito frágil  na descrição está como se fosse dê metal é plástico cromado não gostei mais como estou com urgência vou deixar prá quebrar um galho  até adquirir uma melhor.","neg"
"4320","Ruim É uma torneira barato pela qualidade que não é muito boa pois se ela for ligada direto da rua ela não consegue segurar a pressão ela fica pingando.","neg"
"4321","Produto fraco  Produto fraco.  Não é de metal.  Plástico.  Por ser uma loja de metais passa a falsa informação que é metal.  Achei muito frágil.  Não recomendo.","neg"
"4322","Nao é metal e sim CROMADO Comprei achando que era de metal. Infelizmente na descrição deixa entender que seria mas não é. É plástico cromado. Agora já foi. Infelizmente!.","neg"
"4323","Gostei. Porém é de plástico. Só não gostei pq é de plástico.  Avisa quando for assim. Tirando isso é muito bonita.","neg"
"4324","Muito ruim Não  gostei apesar de barata  mto  frágil  esperava algo mais resistente pelo menos no corpo.","neg"
"4325","Muito ruim é o que eu imaginei  Não gostei fala de metal e e de prático não indico pra ninguém muito ruim.","neg"
"4326","Da para o gasto!  Muito fraca quase não sai água e não é de metal é plástico pintado!.","neg"
"4327","Nao recomendo para ninguém  Não presta. Além de ser 100 % plástico. Praticamente  não sai água direito.","neg"
"4328","Uma porcaria não valé nada...v Foi a pior torneira que ja comprei em toda minha vida.","neg"
"4329","E de plástico imitando metal  Fala que é metal mas na realidade é plástico imitando metal.","neg"
"4330","Muito ruim Funciona bem mas a qualidade do produto é muito fraco.","neg"
"4331","só isso  Só vale pelo preço porque qualidade deixa a desejar.","neg"
"4332","Não gostei Não gostei da torneira por não ser de metal.","neg"
"4333","Nao recomendo  Muito frágil não gostei material em plástico não recomendo !.","neg"
"4334","Nao gostei do produto  Informaram que era de metal porem e de plastico.","neg"
"4335","Muito ruim Muito ruim veio toda mancha com umas pinta preta.","neg"
"4336","Marterial de péssima qualidade  Material de péssima qualidade de metal só a cór.","neg"
"4337","Muito fraca nao recomendo Muito fraca parece plastico nao gostei nao recomendo.","neg"
"4338","Muito ruim Gato por lebre a torneira veio de plastico.","neg"
"4339","Ñ gostei é muito fraca Pensei que era de metal mas é prastico.","neg"
"4340","Muito ruim Não e metal como fala na descrição.","neg"
"4341","Sem reação  Apresentou problema no reparo. Fica gotejando.","neg"
"4342","Muito ruim Horrível. Instalei e ela ficou vazando.","neg"
"4343","Péssima qualidade! Produto de baixa qualidade muito ruim!.","neg"
"4344","Ruim Torneira fraca e sai pouquíssima água.","neg"
"4345","Perfeito  Perfeito  muito bom  eu compartilhei.","neg"
"4346","Eu não gostei. Não sai água. Somente bonita ! O que ela tem de bonito tem de não funcional. Não sai água. Somente um pingo e nas duas opções. Desanimador.","neg"
"4347","Lamentavelmente nao corresponde a apariência  A camera é pesima. Traba o tempo todo. Na noite a qualidade nao e boa não. Realmente depois de uns dias de usso posso afirma na vale a pena.","neg"
"4348","Acho que tem muito  que melhorar  seu aplicativo  Para mim é  muito  problemática horas funciona horas não  funciona ou seja sempre  forçando  as pessoas  comprar pacotes nas nuvens  caso contrário  vc nunca consegue  uma gravação  completa.","neg"
"4349","Muito ruim Não gostei pois veio com defeito tô tentando devolver tá meio difícil.","neg"
"4350","No momento está funcionando muito bem Muito bom me supriendeu gostei muito.","neg"
"4351","Muito ruim O produto não condiz com o da imagem. Apresenta muitas falhas e poucas folhas. Devolvi o produto pois não gostei. Paguei um valor x e me devolveram menos. Não recomendo.","neg"
"4352","Produto horrível perdi meu dinheiro Nunca vi um chuveiro tão ruim de encaixe na parede que ao ligar depois de 30 segundos se desprendeu da parede caiu no chão e quebrou em 2 por conta de um plástico fraco sem chance pra reuso.  Péssimo produto.","neg"
"4353","Compre outro modelo  A fixação dele muito ruim ele fica preso numa luva de com rosca externa o que o deixa balangando ao invés de solução vc pode arrumar um problema caso sua parede seja desnivelado.","neg"
"4354","Decepcionado! Vc quer passar raiva? boa! pode comprar esse chuveiro.  Péssima instalação as peças para instalação vem tão pequenas que vc vai precisar fazer gambiarras para poder usar.  Nunca mais na vida eu compro.","neg"
"4355","Muito ruim Com 4 dias de uso o produto deu problema.","neg"
"4356","Muito ruim O chuveiro não esquenta e é bem fraco.","neg"
"4357","Esse estava ruim Estava vazando água em vários lugares.","neg"
"4358","Com 1 mês de uso o potenciômetro não ajusta mais Potenciômetro já não funciona mais.","neg"
"4359","Muito ruim Uma porcaria muito barulhento ruin pra estalar vaza por tudo depois que vc trava ele na parede e um sacrifício pra retirar o pino pra destravar não funciona direito tem que forçar muito pra desconectar. Comprei o mais potente 7800 w 220v mas não esquenta bem  mas o pior de tudo é o barulho. Pelo custo não vale a pena só tem beleza mas não presta. Custa muito é uma vergonha lorenzetti não comprem ou irão se arrepender assim como eu.","neg"
"4360","Muito ruim O chuveiro deu problema e até  agora não obtive resposta sobre a troca do produto. Ninguem me responde.","neg"
"4361","Muito ruim Queimou com  1 dia de uso e a resistência dele é muito cara.","neg"
"4362","Muito ruim Queimou no terceiro uso. Péssimo. Vou devolver e nunca mais compro dessa marca.","neg"
"4363","Nao presta pior compra q ja fiz.","neg"
"4364","Muito ruim Frágil. Espalhador solta poucos dias após uso.","neg"
"4365","Queima rápido Queima nos primeiros banhos naonrexomendo a ninguém.","neg"
"4366","Não gostei Não gostei muito o tecido é muito fino veio desfiada e as cores muito claras diferente da foto.","neg"
"4367","Poderia ser mas caro e co. Uma qualidade melho  Um produto bom da pra usar de boa poren achei que fosse mas grosa um pouco mas gostei.","neg"
"4368","Tecido fino demais parece tecido gasto!!! Horrível tecido parece gasto fino demais infelizmente o valor não compensa 1° e última vez que compro!!!!.","neg"
"4369","Nao gostei Achei bem simples apesar do valor ser muito baratinho já imaginava porém infelizmente não compro mais.","neg"
"4370","Pessima qualidade... Péssima qualidade o produto veio um maior que outro mais pelo preço não poderia esperar melhor.","neg"
"4371","Regular Tecido muito fino e as costuras veio desfiando e uma cortina maior que a outra.","neg"
"4372","Simpático. Costura e acabamentos péssimos. O tecido está em várias partes furado e com rasgos.","neg"
"4373","Regular Muito fina o tecido por isso não gostei mas pelo valor está bom.","neg"
"4374","Muito ruim Horrível o tecido acho q na primeira lavada rasga tão fino.","neg"
"4375","Muito ruim a cortina não recomendo  Muito fino o tecido eu não gostei e não compraria novamente.","neg"
"4376","Muito ruim Nao gosteipor que pedi uma coisa veio outra de outra qualidade.","neg"
"4377","Nao gosteu Não  gostei  veio toda torta defeituosa muito fina pano horrível.","neg"
"4378","Horrivel  produto Horrivel que arrependimento. Não é nd do que imaginei.","neg"
"4379","Muito ruim Comprei uma cortina pra sala quando lavei lá manchou.","neg"
"4380","Muito ruim Não gostei pano fino e claro nei parece cortina.","neg"
"4381","Persimo Percima qualidade não corta luz coisa nem uma.","neg"
